date,crude_oil_avg,coal_australia,natural_gas_us,fertiliser_urea,phosphate_rock
2012-11-18,100.6897248834936,84.7555737704918,3.165139344262295,305.3688524590164,158.6639344262295
2012-11-25,100.88650549996278,84.58135245901639,3.17612131147541,305.26229508196724,157.172131147541
2012-12-02,101.08328611643196,84.40713114754098,3.1871032786885247,305.155737704918,155.68032786885246
2012-12-09,101.28006673290115,84.23290983606557,3.1980852459016393,305.04918032786884,154.18852459016392
2012-12-16,101.47684734937032,84.05868852459015,3.2090672131147544,304.94262295081967,152.69672131147541
2012-12-23,101.6736279658395,83.88446721311475,3.220049180327869,304.8360655737705,151.20491803278688
2012-12-30,101.87040858230868,83.71024590163934,3.2310311475409836,304.7295081967213,149.71311475409837
2013-01-06,102.06718919877787,83.53602459016393,3.2420131147540983,304.62295081967216,148.22131147540983
2013-01-13,102.26396981524705,83.36180327868853,3.2529950819672133,304.5163934426229,146.7295081967213
2013-01-20,102.46075043171622,83.1875819672131,3.263977049180328,304.40983606557376,145.2377049180328
2013-01-27,102.6575310481854,83.0133606557377,3.2749590163934426,304.3032786885246,143.74590163934425
2013-02-03,102.85431166465459,82.83913934426229,3.2859409836065576,304.1967213114754,142.25409836065575
2013-02-10,103.05109228112377,82.66491803278689,3.2969229508196722,304.09016393442624,140.7622950819672
2013-02-17,103.24787289759294,82.49069672131147,3.307904918032787,303.9836065573771,139.27049180327867
2013-02-24,103.44465351406213,82.31647540983606,3.318886885245902,303.87704918032784,137.77868852459017
2013-03-03,103.64143413053131,82.14225409836065,3.3298688524590165,303.7704918032787,136.28688524590163
2013-03-10,103.83821474700049,81.96803278688525,3.340850819672131,303.6639344262295,134.79508196721312
2013-03-17,104.03499536346966,81.79381147540983,3.351832786885246,303.55737704918033,133.30327868852459
2013-03-24,104.23177597993885,81.61959016393442,3.362814754098361,303.45081967213116,131.81147540983605
2013-03-31,104.42855659640803,81.44536885245901,3.3737967213114755,303.344262295082,130.31967213114754
2013-04-07,104.62533721287721,81.2711475409836,3.38477868852459,303.23770491803276,128.827868852459
2013-04-14,104.8221178293464,81.0969262295082,3.395760655737705,303.1311475409836,127.33606557377048
2013-04-21,105.01889844581557,80.92270491803278,3.4067426229508198,303.0245901639344,125.84426229508196
2013-04-28,105.21567906228475,80.74848360655737,3.4177245901639344,302.91803278688525,124.35245901639344
2013-05-05,105.41245967875393,80.57426229508197,3.4287065573770494,302.8114754098361,122.86065573770492
2013-05-12,105.60924029522312,80.40004098360656,3.439688524590164,302.7049180327869,121.3688524590164
2013-05-19,105.80602091169229,80.22581967213114,3.4506704918032787,302.5983606557377,119.87704918032786
2013-05-26,106.00280152816147,80.05159836065573,3.4616524590163937,302.4918032786885,118.38524590163934
2013-06-02,106.19958214463065,79.87737704918032,3.4726344262295084,302.38524590163934,116.89344262295081
2013-06-09,106.39636276109984,79.70315573770492,3.483616393442623,302.27868852459017,115.40163934426229
2013-06-16,106.593143377569,79.5289344262295,3.494598360655738,302.172131147541,113.90983606557377
2013-06-23,106.78992399403819,79.35471311475409,3.5055803278688527,302.0655737704918,112.41803278688523
2013-06-30,106.98670461050737,79.18049180327868,3.5165622950819673,301.9590163934426,110.92622950819671
2013-07-07,107.18348522697656,79.00627049180328,3.5275442622950823,301.8524590163934,109.43442622950819
2013-07-14,107.38026584344574,78.83204918032787,3.538526229508197,301.74590163934425,107.94262295081967
2013-07-21,107.57704645991491,78.65782786885245,3.5495081967213116,301.6393442622951,106.45081967213115
2013-07-28,107.7738270763841,78.48360655737704,3.5604901639344266,301.5327868852459,104.95901639344262
2013-08-04,107.97060769285328,78.30938524590164,3.5714721311475413,301.42622950819674,103.46721311475409
2013-08-11,108.16738830932246,78.13516393442623,3.582454098360656,301.3196721311475,101.97540983606557
2013-08-18,108.36416892579163,77.96094262295081,3.5934360655737705,301.21311475409834,100.48360655737704
2013-08-25,108.56094954226081,77.7867213114754,3.6044180327868856,301.10655737704917,98.99180327868852
2013-09-01,108.75773015873,77.6125,3.6154,301.0,97.5
2013-09-08,108.50572405372384,78.1298076923077,3.6631846153846155,301.3076923076923,97.45192307692308
2013-09-15,108.25371794871769,78.64711538461539,3.710969230769231,301.61538461538464,97.40384615384616
2013-09-22,108.00171184371153,79.16442307692307,3.758753846153846,301.9230769230769,97.35576923076923
2013-09-29,107.74970573870539,79.68173076923077,3.806538461538462,302.2307692307692,97.3076923076923
2013-10-06,107.49769963369923,80.19903846153846,3.854323076923077,302.53846153846155,97.25961538461539
2013-10-13,107.24569352869308,80.71634615384616,3.9021076923076925,302.84615384615387,97.21153846153847
2013-10-20,106.99368742368692,81.23365384615384,3.949892307692308,303.15384615384613,97.16346153846153
2013-10-27,106.74168131868078,81.75096153846154,3.997676923076923,303.46153846153845,97.11538461538461
2013-11-03,106.48967521367462,82.26826923076923,4.045461538461539,303.7692307692308,97.0673076923077
2013-11-10,106.23766910866847,82.78557692307693,4.093246153846154,304.0769230769231,97.01923076923077
2013-11-17,105.98566300366231,83.30288461538461,4.1410307692307695,304.38461538461536,96.97115384615384
2013-11-24,105.73365689865616,83.82019230769231,4.188815384615385,304.6923076923077,96.92307692307692
2013-12-01,105.48165079365,84.3375,4.2366,305.0,96.875
2013-12-08,105.59286935286846,83.84298076923078,4.2493923076923075,304.375,97.43365384615385
2013-12-15,105.70408791208693,83.34846153846155,4.262184615384616,303.75,97.99230769230769
2013-12-22,105.81530647130539,82.85394230769231,4.274976923076923,303.125,98.55096153846154
2013-12-29,105.92652503052385,82.35942307692308,4.287769230769231,302.5,99.10961538461538
2014-01-05,106.0377435897423,81.86490384615385,4.3005615384615385,301.875,99.66826923076923
2014-01-12,106.14896214896078,81.37038461538462,4.313353846153847,301.25,100.22692307692307
2014-01-19,106.26018070817923,80.8758653846154,4.326146153846154,300.625,100.78557692307693
2014-01-26,106.37139926739769,80.38134615384615,4.338938461538461,300.0,101.34423076923078
2014-02-02,106.48261782661615,79.88682692307692,4.35173076923077,299.375,101.90288461538462
2014-02-09,106.59383638583462,79.3923076923077,4.364523076923077,298.75,102.46153846153847
2014-02-16,106.70505494505308,78.89778846153847,4.377315384615385,298.125,103.02019230769231
2014-02-23,106.81627350427154,78.40326923076924,4.3901076923076925,297.5,103.57884615384616
2014-03-02,106.92749206349,77.90875000000001,4.402900000000001,296.875,104.1375
2014-03-09,107.03871062270846,77.41423076923077,4.415692307692308,296.25,104.69615384615385
2014-03-16,107.14992918192692,76.91971153846154,4.428484615384615,295.625,105.2548076923077
2014-03-23,107.26114774114538,76.42519230769231,4.441276923076924,295.0,105.81346153846154
2014-03-30,107.37236630036385,75.93067307692309,4.454069230769231,294.375,106.37211538461538
2014-04-06,107.48358485958231,75.43615384615386,4.466861538461539,293.75,106.93076923076923
2014-04-13,107.59480341880077,74.94163461538461,4.479653846153846,293.125,107.48942307692307
2014-04-20,107.70602197801922,74.44711538461539,4.492446153846154,292.5,108.04807692307693
2014-04-27,107.8172405372377,73.95259615384616,4.505238461538462,291.875,108.60673076923078
2014-05-04,107.92845909645615,73.45807692307693,4.518030769230769,291.25,109.16538461538462
2014-05-11,108.03967765567461,72.9635576923077,4.5308230769230775,290.625,109.72403846153847
2014-05-18,108.15089621489307,72.46903846153846,4.543615384615385,290.0,110.28269230769232
2014-05-25,108.26211477411154,71.97451923076923,4.556407692307693,289.375,110.84134615384616
2014-06-01,108.37333333333,71.48,4.5692,288.75,111.4
2014-06-08,106.84238095237771,71.41057142857143,4.520017142857143,289.2142857142857,111.68142857142858
2014-06-15,105.31142857142542,71.34114285714286,4.470834285714286,289.67857142857144,111.96285714285715
2014-06-22,103.78047619047314,71.2717142857143,4.421651428571429,290.14285714285717,112.24428571428572
2014-06-29,102.24952380952085,71.20228571428572,4.372468571428572,290.60714285714283,112.52571428571429
2014-07-06,100.71857142856857,71.13285714285715,4.323285714285714,291.07142857142856,112.80714285714286
2014-07-13,99.18761904761628,71.06342857142857,4.274102857142857,291.5357142857143,113.08857142857143
2014-07-20,97.656666666664,70.994,4.22492,292.0,113.37
2014-07-27,96.12571428571171,70.92457142857143,4.175737142857143,292.4642857142857,113.65142857142858
2014-08-03,94.59476190475942,70.85514285714287,4.126554285714286,292.92857142857144,113.93285714285715
2014-08-10,93.06380952380714,70.78571428571429,4.077371428571428,293.39285714285717,114.21428571428572
2014-08-17,91.53285714285485,70.71628571428572,4.028188571428571,293.85714285714283,114.49571428571429
2014-08-24,90.00190476190257,70.64685714285714,3.9790057142857145,294.32142857142856,114.77714285714286
2014-08-31,88.47095238095028,70.57742857142857,3.9298228571428573,294.7857142857143,115.05857142857143
2014-09-07,86.939999999998,70.508,3.88064,295.25,115.34
2014-09-14,85.40904761904571,70.43857142857144,3.831457142857143,295.7142857142857,115.62142857142858
2014-09-21,83.87809523809342,70.36914285714286,3.7822742857142857,296.17857142857144,115.90285714285714
2014-09-28,82.34714285714114,70.29971428571429,3.7330914285714285,296.64285714285717,116.18428571428572
2014-10-05,80.81619047618885,70.23028571428571,3.6839085714285713,297.10714285714283,116.46571428571428
2014-10-12,79.28523809523656,70.16085714285714,3.634725714285714,297.57142857142856,116.74714285714286
2014-10-19,77.75428571428428,70.09142857142857,3.5855428571428574,298.0357142857143,117.02857142857142
2014-10-26,76.223333333332,70.022,3.53636,298.5,117.31
2014-11-02,74.69238095237971,69.95257142857143,3.487177142857143,298.9642857142857,117.59142857142858
2014-11-09,73.16142857142742,69.88314285714286,3.437994285714286,299.42857142857144,117.87285714285714
2014-11-16,71.63047619047514,69.81371428571428,3.3888114285714286,299.89285714285717,118.15428571428572
2014-11-23,70.09952380952285,69.74428571428571,3.3396285714285714,300.35714285714283,118.43571428571428
2014-11-30,68.56857142857056,69.67485714285714,3.290445714285714,300.82142857142856,118.71714285714286
2014-12-07,67.03761904761828,69.60542857142858,3.241262857142857,301.2857142857143,118.99857142857142
2014-12-14,65.50666666666599,69.536,3.19208,301.75,119.28
2014-12-21,63.975714285713714,69.46657142857143,3.1428971428571426,302.2142857142857,119.56142857142858
2014-12-28,62.44476190476143,69.39714285714285,3.0937142857142854,302.67857142857144,119.84285714285714
2015-01-04,60.91380952380914,69.32771428571428,3.0445314285714282,303.14285714285717,120.12428571428572
2015-01-11,59.38285714285686,69.2582857142857,2.995348571428571,303.60714285714283,120.40571428571428
2015-01-18,57.85190476190457,69.18885714285715,2.9461657142857143,304.07142857142856,120.68714285714286
2015-01-25,56.320952380952285,69.11942857142857,2.896982857142857,304.5357142857143,120.96857142857142
2015-02-01,54.79,69.05,2.8478,305.0,121.25
2015-02-08,54.2991666666675,67.97749999999999,2.836,302.625,121.6875
2015-02-15,53.808333333335,66.905,2.8242000000000003,300.25,122.125
2015-02-22,53.3175000000025,65.83250000000001,2.8124000000000002,297.875,122.5625
2015-03-01,52.82666666667,64.76,2.8006,295.5,123.0
2015-03-08,52.549142857146,64.40885714285714,2.7799400000000003,294.5892857142857,123.01428571428572
2015-03-15,52.271619047622,64.0577142857143,2.7592800000000004,293.67857142857144,123.02857142857142
2015-03-22,51.994095238098,63.706571428571436,2.73862,292.76785714285717,123.04285714285714
2015-03-29,51.716571428574,63.355428571428575,2.71796,291.85714285714283,123.05714285714286
2015-04-05,51.43904761905,63.00428571428572,2.6973000000000003,290.94642857142856,123.07142857142857
2015-04-12,51.161523809526,62.65314285714286,2.6766400000000004,290.0357142857143,123.08571428571429
2015-04-19,50.884000000002,62.30200000000001,2.65598,289.125,123.1
2015-04-26,50.606476190478,61.950857142857146,2.63532,288.2142857142857,123.11428571428571
2015-05-03,50.328952380954,61.59971428571429,2.61466,287.30357142857144,123.12857142857143
2015-05-10,50.05142857143,61.24857142857143,2.5940000000000003,286.39285714285717,123.14285714285714
2015-05-17,49.773904761906,60.89742857142858,2.5733400000000004,285.48214285714283,123.15714285714286
2015-05-24,49.496380952382,60.546285714285716,2.55268,284.57142857142856,123.17142857142858
2015-05-31,49.218857142858,60.19514285714286,2.53202,283.6607142857143,123.18571428571428
2015-06-07,48.941333333334,59.844,2.5113600000000003,282.75,123.2
2015-06-14,48.66380952381,59.49285714285715,2.4907000000000004,281.8392857142857,123.21428571428571
2015-06-21,48.386285714286,59.141714285714286,2.47004,280.92857142857144,123.22857142857143
2015-06-28,48.108761904762,58.79057142857143,2.44938,280.01785714285717,123.24285714285715
2015-07-05,47.831238095238,58.43942857142857,2.42872,279.10714285714283,123.25714285714285
2015-07-12,47.553714285714,58.08828571428572,2.4080600000000003,278.19642857142856,123.27142857142857
2015-07-19,47.276190476189996,57.73714285714286,2.3874,277.2857142857143,123.28571428571429
2015-07-26,46.998666666666,57.386,2.36674,276.375,123.3
2015-08-02,46.721142857142,57.03485714285714,2.34608,275.4642857142857,123.31428571428572
2015-08-09,46.443619047618,56.68371428571429,2.3254200000000003,274.55357142857144,123.32857142857142
2015-08-16,46.166095238094,56.33257142857143,2.3047600000000004,273.64285714285717,123.34285714285714
2015-08-23,45.888571428569996,55.98142857142857,2.2841,272.73214285714283,123.35714285714286
2015-08-30,45.611047619046,55.63028571428571,2.26344,271.82142857142856,123.37142857142857
2015-09-06,45.333523809522,55.27914285714286,2.24278,270.9107142857143,123.38571428571429
2015-09-13,45.055999999998,54.928,2.2221200000000003,270.0,123.4
2015-09-20,44.778476190473995,54.57685714285714,2.20146,269.0892857142857,123.41428571428571
2015-09-27,44.50095238095,54.22571428571428,2.1808,268.17857142857144,123.42857142857143
2015-10-04,44.223428571426,53.87457142857143,2.16014,267.26785714285717,123.44285714285714
2015-10-11,43.945904761902,53.52342857142857,2.1394800000000003,266.35714285714283,123.45714285714286
2015-10-18,43.668380952378,53.172285714285714,2.1188200000000004,265.44642857142856,123.47142857142858
2015-10-25,43.390857142853996,52.82114285714286,2.09816,264.5357142857143,123.48571428571428
2015-11-01,43.11333333333,52.47,2.0775,263.625,123.5
2015-11-08,43.22192307692,52.425384615384615,2.0715192307692307,261.11538461538464,123.0
2015-11-15,43.330512820509995,52.38076923076923,2.0655384615384618,258.6057692307692,122.5
2015-11-22,43.4391025641,52.33615384615385,2.0595576923076924,256.09615384615387,122.0
2015-11-29,43.54769230769,52.29153846153846,2.053576923076923,253.58653846153845,121.5
2015-12-06,43.656282051279995,52.246923076923075,2.047596153846154,251.07692307692307,121.0
2015-12-13,43.76487179487,52.20230769230769,2.0416153846153846,248.56730769230768,120.5
2015-12-20,43.87346153846,52.15769230769231,2.0356346153846157,246.05769230769232,120.0
2015-12-27,43.98205128205,52.113076923076925,2.0296538461538463,243.54807692307693,119.5
2016-01-03,44.09064102564,52.06846153846154,2.023673076923077,241.03846153846155,119.0
2016-01-10,44.19923076923,52.02384615384615,2.017692307692308,238.52884615384616,118.5
2016-01-17,44.30782051282,51.97923076923077,2.0117115384615385,236.01923076923077,118.0
2016-01-24,44.416410256409996,51.934615384615384,2.005730769230769,233.5096153846154,117.5
2016-01-31,44.525,51.89,1.99975,231.0,117.0
2016-02-07,44.63358974359,51.84538461538462,1.9937692307692307,228.4903846153846,116.5
2016-02-14,44.742179487179996,51.800769230769234,1.9877884615384616,225.98076923076923,116.0
2016-02-21,44.85076923077,51.75615384615385,1.9818076923076924,223.47115384615384,115.5
2016-02-28,44.95935897436,51.71153846153846,1.975826923076923,220.96153846153845,115.0
2016-03-06,45.067948717949996,51.66692307692308,1.9698461538461538,218.45192307692307,114.5
2016-03-13,45.17653846154,51.62230769230769,1.9638653846153846,215.94230769230768,114.0
2016-03-20,45.28512820513,51.57769230769231,1.9578846153846154,213.43269230769232,113.5
2016-03-27,45.39371794872,51.533076923076926,1.951903846153846,210.92307692307693,113.0
2016-04-03,45.50230769231,51.48846153846154,1.9459230769230769,208.41346153846155,112.5
2016-04-10,45.6108974359,51.44384615384615,1.9399423076923077,205.90384615384616,112.0
2016-04-17,45.71948717949,51.39923076923077,1.9339615384615385,203.39423076923077,111.5
2016-04-24,45.82807692308,51.354615384615386,1.927980769230769,200.8846153846154,111.0
2016-05-01,45.93666666667,51.31,1.922,198.375,110.5
2016-05-08,46.15533333333657,52.236285714285714,1.9602514285714285,199.38571428571427,110.11071428571428
2016-05-15,46.37400000000314,53.16257142857143,1.9985028571428571,200.39642857142857,109.72142857142858
2016-05-22,46.592666666669714,54.088857142857144,2.0367542857142857,201.40714285714284,109.33214285714286
2016-05-29,46.811333333336286,55.01514285714286,2.075005714285714,202.41785714285714,108.94285714285714
2016-06-05,47.03000000000286,55.941428571428574,2.113257142857143,203.42857142857142,108.55357142857143
2016-06-12,47.24866666666943,56.867714285714285,2.1515085714285713,204.43928571428572,108.16428571428571
2016-06-19,47.467333333336,57.794000000000004,2.18976,205.45,107.775
2016-06-26,47.68600000000257,58.720285714285716,2.2280114285714285,206.4607142857143,107.38571428571429
2016-07-03,47.904666666669144,59.646571428571434,2.266262857142857,207.47142857142856,106.99642857142857
2016-07-10,48.123333333335715,60.572857142857146,2.3045142857142857,208.48214285714286,106.60714285714286
2016-07-17,48.34200000000229,61.49914285714286,2.342765714285714,209.49285714285713,106.21785714285714
2016-07-24,48.56066666666886,62.425428571428576,2.381017142857143,210.50357142857143,105.82857142857142
2016-07-31,48.77933333333543,63.35171428571429,2.4192685714285713,211.5142857142857,105.43928571428572
2016-08-07,48.998000000002,64.278,2.45752,212.525,105.05
2016-08-14,49.21666666666857,65.20428571428572,2.4957714285714285,213.53571428571428,104.66071428571429
2016-08-21,49.435333333335144,66.13057142857143,2.5340228571428574,214.54642857142858,104.27142857142857
2016-08-28,49.654000000001716,67.05685714285714,2.5722742857142857,215.55714285714285,103.88214285714285
2016-09-04,49.87266666666829,67.98314285714287,2.610525714285714,216.56785714285715,103.49285714285715
2016-09-11,50.09133333333486,68.90942857142858,2.648777142857143,217.57857142857142,103.10357142857143
2016-09-18,50.31000000000143,69.83571428571429,2.6870285714285713,218.58928571428572,102.71428571428571
2016-09-25,50.528666666668,70.762,2.72528,219.6,102.325
2016-10-02,50.74733333333457,71.68828571428571,2.7635314285714285,220.6107142857143,101.93571428571428
2016-10-09,50.966000000001145,72.61457142857144,2.8017828571428574,221.62142857142857,101.54642857142858
2016-10-16,51.18466666666772,73.54085714285715,2.8400342857142857,222.63214285714287,101.15714285714286
2016-10-23,51.40333333333429,74.46714285714286,2.878285714285714,223.64285714285714,100.76785714285714
2016-10-30,51.62200000000086,75.39342857142857,2.916537142857143,224.65357142857144,100.37857142857143
2016-11-06,51.84066666666743,76.31971428571428,2.9547885714285713,225.6642857142857,99.98928571428571
2016-11-13,52.059333333334,77.24600000000001,2.99304,226.675,99.6
2016-11-20,52.278000000000574,78.17228571428572,3.0312914285714285,227.68571428571428,99.21071428571429
2016-11-27,52.496666666667146,79.09857142857143,3.0695428571428574,228.69642857142858,98.82142857142857
2016-12-04,52.71533333333372,80.02485714285714,3.1077942857142857,229.70714285714286,98.43214285714286
2016-12-11,52.93400000000029,80.95114285714286,3.146045714285714,230.71785714285716,98.04285714285714
2016-12-18,53.15266666666686,81.87742857142858,3.184297142857143,231.72857142857143,97.65357142857142
2016-12-25,53.37133333333343,82.80371428571429,3.2225485714285713,232.7392857142857,97.26428571428572
2017-01-01,53.59,83.73,3.2608,233.75,96.875
2017-01-08,53.624102564102564,84.07307692307693,3.250620512820513,234.23076923076923,96.4423076923077
2017-01-15,53.65820512820513,84.41615384615385,3.240441025641026,234.71153846153845,96.00961538461539
2017-01-22,53.69230769230769,84.75923076923077,3.2302615384615385,235.19230769230768,95.57692307692308
2017-01-29,53.72641025641026,85.10230769230769,3.2200820512820516,235.67307692307693,95.14423076923077
2017-02-05,53.76051282051282,85.44538461538463,3.2099025641025642,236.15384615384616,94.71153846153847
2017-02-12,53.79461538461539,85.78846153846155,3.199723076923077,236.6346153846154,94.27884615384616
2017-02-19,53.82871794871795,86.13153846153847,3.18954358974359,237.1153846153846,93.84615384615384
2017-02-26,53.86282051282051,86.47461538461539,3.1793641025641026,237.59615384615384,93.41346153846153
2017-03-05,53.89692307692308,86.81769230769231,3.1691846153846153,238.07692307692307,92.98076923076923
2017-03-12,53.93102564102564,87.16076923076923,3.1590051282051284,238.55769230769232,92.54807692307692
2017-03-19,53.96512820512821,87.50384615384615,3.148825641025641,239.03846153846155,92.11538461538461
2017-03-26,53.99923076923077,87.84692307692308,3.138646153846154,239.51923076923077,91.6826923076923
2017-04-02,54.03333333333334,88.19,3.1284666666666667,240.0,91.25
2017-04-09,54.0674358974359,88.53307692307692,3.1182871794871794,240.48076923076923,90.8173076923077
2017-04-16,54.10153846153847,88.87615384615385,3.1081076923076925,240.96153846153845,90.38461538461539
2017-04-23,54.13564102564103,89.21923076923078,3.097928205128205,241.44230769230768,89.95192307692308
2017-04-30,54.16974358974359,89.5623076923077,3.087748717948718,241.92307692307693,89.51923076923077
2017-05-07,54.20384615384616,89.90538461538462,3.077569230769231,242.40384615384616,89.08653846153847
2017-05-14,54.23794871794872,90.24846153846154,3.0673897435897435,242.8846153846154,88.65384615384616
2017-05-21,54.27205128205129,90.59153846153846,3.0572102564102566,243.3653846153846,88.22115384615384
2017-05-28,54.30615384615385,90.93461538461538,3.047030769230769,243.84615384615384,87.78846153846153
2017-06-04,54.340256410256416,91.2776923076923,3.036851282051282,244.32692307692307,87.35576923076923
2017-06-11,54.37435897435898,91.62076923076923,3.026671794871795,244.80769230769232,86.92307692307692
2017-06-18,54.40846153846154,91.96384615384615,3.0164923076923076,245.28846153846155,86.49038461538461
2017-06-25,54.442564102564106,92.30692307692308,3.0063128205128207,245.76923076923077,86.0576923076923
2017-07-02,54.47666666666667,92.65,2.9961333333333333,246.25,85.625
2017-07-09,54.510769230769235,92.99307692307693,2.985953846153846,246.73076923076923,85.1923076923077
2017-07-16,54.544871794871796,93.33615384615385,2.975774358974359,247.21153846153845,84.75961538461539
2017-07-23,54.578974358974364,93.67923076923077,2.9655948717948717,247.69230769230768,84.32692307692308
2017-07-30,54.613076923076925,94.02230769230769,2.9554153846153843,248.17307692307693,83.89423076923077
2017-08-06,54.64717948717949,94.36538461538461,2.9452358974358974,248.65384615384616,83.46153846153847
2017-08-13,54.681282051282054,94.70846153846153,2.93505641025641,249.1346153846154,83.02884615384616
2017-08-20,54.715384615384615,95.05153846153846,2.924876923076923,249.6153846153846,82.59615384615384
2017-08-27,54.74948717948718,95.39461538461538,2.914697435897436,250.09615384615384,82.16346153846153
2017-09-03,54.783589743589744,95.73769230769231,2.9045179487179484,250.57692307692307,81.73076923076923
2017-09-10,54.81769230769231,96.08076923076923,2.8943384615384615,251.05769230769232,81.29807692307692
2017-09-17,54.85179487179487,96.42384615384616,2.884158974358974,251.53846153846155,80.86538461538461
2017-09-24,54.88589743589744,96.76692307692308,2.8739794871794873,252.01923076923077,80.4326923076923
2017-10-01,54.92,97.11,2.8638,252.5,80.0
2017-10-08,55.45358974358962,96.97846153846154,2.8605423076923078,251.65865384615384,80.3076923076923
2017-10-15,55.98717948717923,96.84692307692308,2.857284615384615,250.81730769230768,80.61538461538461
2017-10-22,56.52076923076885,96.71538461538461,2.854026923076923,249.97596153846155,80.92307692307692
2017-10-29,57.054358974358465,96.58384615384615,2.8507692307692305,249.1346153846154,81.23076923076923
2017-11-05,57.58794871794808,96.4523076923077,2.8475115384615384,248.29326923076923,81.53846153846153
2017-11-12,58.121538461537696,96.32076923076923,2.8442538461538462,247.45192307692307,81.84615384615384
2017-11-19,58.655128205127305,96.18923076923076,2.8409961538461537,246.61057692307693,82.15384615384616
2017-11-26,59.18871794871692,96.0576923076923,2.8377384615384615,245.76923076923077,82.46153846153847
2017-12-03,59.722307692306536,95.92615384615385,2.8344807692307694,244.9278846153846,82.76923076923077
2017-12-10,60.25589743589615,95.79461538461538,2.831223076923077,244.08653846153845,83.07692307692308
2017-12-17,60.78948717948577,95.66307692307691,2.8279653846153847,243.24519230769232,83.38461538461539
2017-12-24,61.323076923075384,95.53153846153846,2.824707692307692,242.40384615384616,83.6923076923077
2017-12-31,61.856666666665,95.4,2.82145,241.5625,84.0
2018-01-07,62.390256410254615,95.26846153846154,2.818192307692308,240.72115384615384,84.3076923076923
2018-01-14,62.92384615384423,95.13692307692307,2.8149346153846153,239.87980769230768,84.61538461538461
2018-01-21,63.45743589743385,95.00538461538461,2.811676923076923,239.03846153846155,84.92307692307692
2018-01-28,63.99102564102346,94.87384615384616,2.8084192307692306,238.1971153846154,85.23076923076923
2018-02-04,64.52461538461307,94.74230769230769,2.8051615384615385,237.35576923076923,85.53846153846153
2018-02-11,65.05820512820269,94.61076923076922,2.8019038461538464,236.51442307692307,85.84615384615384
2018-02-18,65.5917948717923,94.47923076923077,2.798646153846154,235.67307692307693,86.15384615384616
2018-02-25,66.12538461538192,94.34769230769231,2.7953884615384617,234.83173076923077,86.46153846153847
2018-03-04,66.65897435897153,94.21615384615384,2.7921307692307695,233.9903846153846,86.76923076923077
2018-03-11,67.19256410256115,94.08461538461538,2.788873076923077,233.14903846153845,87.07692307692308
2018-03-18,67.72615384615077,93.95307692307692,2.785615384615385,232.30769230769232,87.38461538461539
2018-03-25,68.25974358974038,93.82153846153847,2.7823576923076923,231.46634615384616,87.6923076923077
2018-04-01,68.79333333333,93.69,2.7791,230.625,88.0
2018-04-08,69.09128205127922,95.68076923076923,2.7826384615384616,232.30769230769232,87.91384615384615
2018-04-15,69.38923076922846,97.67153846153846,2.786176923076923,233.9903846153846,87.8276923076923
2018-04-22,69.68717948717769,99.66230769230769,2.7897153846153846,235.67307692307693,87.74153846153845
2018-04-29,69.98512820512693,101.65307692307692,2.793253846153846,237.35576923076923,87.65538461538462
2018-05-06,70.28307692307615,103.64384615384616,2.7967923076923076,239.03846153846155,87.56923076923077
2018-05-13,70.58102564102538,105.63461538461539,2.800330769230769,240.72115384615384,87.48307692307692
2018-05-20,70.87897435897462,107.6253846153846,2.803869230769231,242.40384615384616,87.39692307692307
2018-05-27,71.17692307692384,109.61615384615384,2.8074076923076925,244.08653846153845,87.31076923076922
2018-06-03,71.47487179487307,111.60692307692307,2.810946153846154,245.76923076923077,87.22461538461538
2018-06-10,71.7728205128223,113.5976923076923,2.8144846153846155,247.45192307692307,87.13846153846154
2018-06-17,72.07076923077153,115.58846153846153,2.818023076923077,249.1346153846154,87.05230769230769
2018-06-24,72.36871794872077,117.57923076923076,2.8215615384615385,250.81730769230768,86.96615384615384
2018-07-01,72.66666666667,119.57,2.8251,252.5,86.88
2018-07-08,72.45967213115081,118.69098360655737,2.821081967213115,252.25819672131146,86.72622950819672
2018-07-15,72.25267759563164,117.81196721311474,2.8170639344262294,252.01639344262296,86.57245901639344
2018-07-22,72.04568306011245,116.93295081967213,2.8130459016393443,251.77459016393442,86.41868852459017
2018-07-29,71.83868852459328,116.0539344262295,2.809027868852459,251.5327868852459,86.26491803278688
2018-08-05,71.6316939890741,115.17491803278688,2.8050098360655737,251.29098360655738,86.11114754098361
2018-08-12,71.42469945355492,114.29590163934425,2.8009918032786887,251.04918032786884,85.95737704918032
2018-08-19,71.21770491803574,113.41688524590164,2.796973770491803,250.80737704918033,85.80360655737705
2018-08-26,71.01071038251655,112.53786885245901,2.792955737704918,250.5655737704918,85.64983606557377
2018-09-02,70.80371584699738,111.65885245901639,2.7889377049180326,250.3237704918033,85.4960655737705
2018-09-09,70.59672131147819,110.77983606557376,2.7849196721311475,250.08196721311475,85.34229508196721
2018-09-16,70.38972677595902,109.90081967213114,2.780901639344262,249.84016393442624,85.18852459016394
2018-09-23,70.18273224043983,109.02180327868852,2.776883606557377,249.5983606557377,85.03475409836065
2018-09-30,69.97573770492065,108.1427868852459,2.772865573770492,249.35655737704917,84.88098360655738
2018-10-07,69.76874316940147,107.26377049180327,2.7688475409836064,249.11475409836066,84.7272131147541
2018-10-14,69.56174863388229,106.38475409836065,2.7648295081967214,248.87295081967213,84.57344262295082
